"filename","speaker","uttNum","transcript","pos_tags","move","moveid"
"q1nc1.txt","f",3,"mmhmm ","NN","acknowledge","q1nc1.f.move.3"
"q1nc1.txt","g",4,"right ","RB","align","q1nc1.g.move.4"
"q1nc1.txt","g",5,"ehm if you go down about three inches down uh-huh ","NN IN PRP VBP RB RB CD NNS RB RB","instruct","q1nc1.g.move.5"
"q1nc1.txt","f",6,"right ","RB","acknowledge","q1nc1.f.move.6"
"q1nc1.txt","g",7,"and then across about two and go back up in ","CC RB IN IN CD CC VB RB RB IN","instruct","q1nc1.g.move.5.9"
"q1nc1.txt","f",8,"do i go past the picket fence ","VB FW VB IN DT NN NN","query_yn","q1nc1.f.move.8"
"q1nc1.txt","g",9,"no ","DT","reply_n","q1nc1.g.move.9"
"q1nc1.txt","g",10,"right okay ","RB JJ","ready","q1nc1.g.move.10"
"q1nc1.txt","g",11,"we're going ","PRP VBP VBG","instruct","q1nc1.g.move.11"
"q1nc1.txt","g",12,"see the old mill can you find the old mill on your map ","VB DT JJ NN MD PRP VB DT JJ NN IN PRP$ NN","query_yn","q1nc1.g.move.12"
"q1nc1.txt","f",13,"the mill wheel ","DT NN NN","check","q1nc1.f.move.13"
"q1nc1.txt","g",14,"it's an old mill ","PRP VBZ DT JJ NN","reply_w","q1nc1.g.move.14"
"q1nc1.txt","f",15,"i don't have an old mill it says mill wheel must be the same thing ","LS VBP RB VB DT JJ NN PRP VBZ NN NN MD VB DT JJ NN","explain","q1nc1.f.move.15"
"q1nc1.txt","g",16,"okay right ","JJ NN","acknowledge","q1nc1.g.move.16"
"q1nc1.txt","f",17,"so ","RB","ready","q1nc1.f.move.17"
"q1nc1.txt","f",18,"i go down from the caravan park bef-- turn right before the picket fence ","LS VB RB IN DT NN NN VB RB IN DT NN NN","check","q1nc1.f.move.18"
"q1nc1.txt","g",19,"you go to the old mill ","PRP VBP TO DT JJ NN","instruct","q1nc1.g.move.19"
"q1nc1.txt","g",20,"there's no picket fence here eh ","EX VBZ DT NN NN RB UH","reply_w","q1nc1.g.move.21"
"q1nc1.txt","f",21,"you don't have a picket f-- ","PRP VBP RB VB DT NN","check","q1nc1.f.move.22"
"q1nc1.txt","f",22,"i've a i've got a picket fence about three inches down from the caravan park ","LS VBP DT FW VBP VBD DT NN NN IN CD NNS RB IN DT NN NN","explain","q1nc1.f.move.23"
"q1nc1.txt","f",23,"so i need to stop short of that and turn right right and go and pass beneath the mill wheel or the old the old mill as you have it ","RB FW VBP TO VB JJ IN DT CC VB RB JJ CC VB CC VB IN DT NN NN CC DT JJ DT JJ NN IN PRP VBP PRP","check","q1nc1.f.move.24"
"q1nc1.txt","g",24,"well ","RB","ready","q1nc1.g.move.25"
"q1nc1.txt","g",25,"no ","DT","reply_n","q1nc1.g.move.26"
"q1nc1.txt","g",26,"i go down and then i turn right n-- no then i turn left and then i go back up past the old mill so it's like a curve it's like a curve going up down and then up again past the old ","LS VB RB CC RB FW VB RB DT RB FW VB VBN CC RB FW VB RB RP IN DT JJ NN IN PRP VBZ IN DT NN PRP VBZ IN DT NN VBG RP RB CC RB RB RB IN DT JJ","clarify","q1nc1.g.move.27"
"q1nc1.txt","g",27,"have you got is old mill quite near the caravan park ","VB PRP VBD VBZ JJ NN RB IN DT NN NN","query_yn","q1nc1.g.move.28"
"q1nc1.txt","f",28,"yeah ","NN","reply_y","q1nc1.f.move.29"
"q1nc1.txt","f",29,"it's about i mean maybe an inch and a half or two inches southeast of it on mine ","PRP VBZ IN FW VB RB DT NN CC DT NN CC CD NNS NN IN PRP IN NN","explain","q1nc1.f.move.30"
"q1nc1.txt","g",30,"mm ","NN","acknowledge","q1nc1.g.move.31"
"q1nc1.txt","g",31,"and ha-- have you to go have you to go there like in you've not you've not to pass the ca-- you've not to pass that fence ","CC VBP PRP TO VB VBP PRP TO VB RB IN IN PRP VBP RB PRP VBP RB TO VB DT PRP VBP RB TO VB DT NN","query_yn","q1nc1.g.move.32"
"q1nc1.txt","f",32,"well ","RB","ready","q1nc1.f.move.33"
"q1nc1.txt","f",33,"if i went three inches down from the caravan park i would you know i'd more or less hit the picket fence ","IN FW VBD CD NNS RB IN DT NN NN FW MD PRP VB FW MD RBR CC RBR VB DT NN NN","reply_w","q1nc1.f.move.34"
"q1nc1.txt","g",34,"so then ","RB RB","ready","q1nc1.g.move.35"
"q1nc1.txt","g",35,"right i see ","RB FW VB","acknowledge","q1nc1.g.move.37"
"q1nc1.txt","g",36,"so is that the idea of this then so you you're going straight to where i am instead of going round the picket fence ","RB VBZ IN DT NN IN DT RB RB PRP PRP VBP VBG RB TO WRB FW VBP RB IN VBG NN DT NN NN","check","q1nc1.g.move.38"
"q1nc1.txt","g",37,"if i say if i say that you've to go to the old mill first ","IN FW VBP IN FW VBP IN PRP VBP TO VB TO DT JJ NN RB","instruct","q1nc1.g.move.40"
"q1nc1.txt","f",38,"where's your ","WRB POS PRP$","query_w","q1nc1.f.move.39"
"q1nc1.txt","f",39,"actually go to it ","RB VB TO PRP","check","q1nc1.f.move.41"
"q1nc1.txt","f",40,"well ","RB","ready","q1nc1.f.move.43"
"q1nc1.txt","g",41,"mmhmm ","NN","reply_y","q1nc1.g.move.42"
"q1nc1.txt","f",42,"i you know i wouldn't have to really go down i could just i could just go you know down and to the right rather than go down and then turn right sort of thing ","LS PRP VBP FW MD RB VB TO RB VB RP FW MD RB FW MD RB VB PRP VB RP CC TO DT NN RB IN VB RB CC RB VB JJ NN IN NN","explain","q1nc1.f.move.44"
"q1nc1.txt","g",43,"hmm ","NN","acknowledge","q1nc1.g.move.45"
"q1nc1.txt","g",44,"but is the idea is the idea so that you don't go there to the picket fence if i'm going to the old mill first ","CC VBZ DT NN VBZ DT NN IN IN PRP VBP RB VB RB TO DT NN NN IN FW VBP VBG TO DT JJ NN RB","check","q1nc1.g.move.46"
"q1nc1.txt","f",45,"wh-- where wh-- ","WRB","query_w","q1nc1.f.move.47"
"q1nc1.txt","f",46,"well ","RB","ready","q1nc1.f.move.49"
"q1nc1.txt","f",47,"i you i don't suppose you you you can go outside the picket fence ","LS PRP FW VBP RB VB PRP PRP PRP MD VB IN DT NN NN","reply_w","q1nc1.f.move.50"
"q1nc1.txt","f",48,"eh i i could i could go down about you know two and a half inches and then go right and that would take me underneath my mill wheel right you know beneath it so that not not beneath it n-- on the map beneath it on the map ","UH FW FW MD FW MD VB RP IN PRP VBP CD CC DT NN NNS CC RB VB RB CC DT MD VB PRP IN PRP$ NN NN NN PRP VBP IN PRP RB IN RB RB IN PRP IN DT NN IN PRP IN DT NN","explain","q1nc1.f.move.52"
"q1nc1.txt","g",49,"right okay ","RB JJ","acknowledge","q1nc1.g.move.51"
"q1nc1.txt","g",50,"mmhmm ","NN","acknowledge","q1nc1.g.move.53"
"q1nc1.txt","f",51,"you know ","PRP VBP","ready","q1nc1.f.move.54"
"q1nc1.txt","f",52,"so i can go down and then to the right and and you know another couple of inches and that's me below the mill wheel ","RB FW MD VB RB CC RB TO DT NN CC CC PRP VBP DT NN IN NNS CC DT VBZ PRP IN DT NN NN","explain","q1nc1.f.move.55"
"q1nc1.txt","g",53,"the old mill ","DT JJ NN","acknowledge","q1nc1.g.move.56"
"q1nc1.txt","f",54,"is that okay ","VBZ IN JJ","align","q1nc1.f.move.57"
"q1nc1.txt","g",55,"right ","RB","ready","q1nc1.g.move.58"
"q1nc1.txt","g",56,"can you can you s-- s-- can you s-- well can you see the abandoned cottage ","MD PRP MD PRP MD PRP RB MD PRP VB DT VBN NN","query_yn","q1nc1.g.move.59"
"q1nc1.txt","f",57,"yeah ","NN","reply_y","q1nc1.f.move.60"
"q1nc1.txt","f",58,"that's in the middle of my map right in the middle of the page ","DT VBZ IN DT NN IN PRP$ NN NN IN DT NN IN DT NN","explain","q1nc1.f.move.61"
"q1nc1.txt","g",59,"uh-huh ","RB","acknowledge","q1nc1.g.move.62"
"q1nc1.txt","g",60,"so if mm ","RB IN NN","ready","q1nc1.g.move.64"
"q1nc1.txt","g",61,"so if you go to the old mill and then y-- ","RB IN PRP VBP TO DT JJ NN CC RB","instruct","q1nc1.g.move.65"
"q1nc1.txt","f",62,"i'd if i need to go beneath the old mill right ","LS MD IN FW VBP TO VB IN DT JJ NN NN","check","q1nc1.f.move.66"
"q1nc1.txt","f",63,"okay ","JJ","align","q1nc1.f.move.67"
"q1nc1.txt","g",64,"uh-huh ","RB","reply_y","q1nc1.g.move.68"
"q1nc1.txt","f",65,"further along to the right and then up about six or seven inches 'til you get to the abandoned cottage so i d-- i do that do i ","RB IN TO DT NN CC RB RB IN CD CC CD NNS RB PRP VBP TO DT VBN NN RB FW FW VBP DT VBP LS","check","q1nc1.f.move.69"
"q1nc1.txt","g",66,"mmhmm mmhmm mmhmm ","NN NN NN","reply_y","q1nc1.g.move.70"
"q1nc1.txt","g",67,"so you're going to your right old now going out to your right and then eh straight up to the round the abandoned cottage right ","RB PRP VBP VBG TO PRP$ JJ JJ RB VBG RP TO PRP$ NN CC RB UH RB RB TO DT NN DT VBN NN NN","align","q1nc1.g.move.72"
"q1nc1.txt","f",68,"okay so i right well ","JJ IN FW RB RB","ready","q1nc1.f.move.73"
"q1nc1.txt","f",69,"i've not drawn anything yet ","LS VBP RB VBN NN RB","explain","q1nc1.f.move.74"
"q1nc1.txt","f",70,"i'll go down from the caravan park right ","LS MD VB RB IN DT NN NN NN","check","q1nc1.f.move.75"
"q1nc1.txt","g",71,"mmhmm ","NN","reply_y","q1nc1.g.move.76"
"q1nc1.txt","f",72,"and then right ","CC RB NN","check","q1nc1.f.move.77"
"q1nc1.txt","g",73,"is the point so that you it's not so that you d-- you avoid that that fence or have you got to go by that fence ","VBZ DT NN IN IN PRP PRP VBZ RB RB IN PRP PRP VBP IN DT NN CC VB PRP VBD TO VB IN DT NN","check","q1nc1.g.move.78"
"q1nc1.txt","f",74,"i've avoided the fence now ","LS VBP VBN DT NN RB","reply_w","q1nc1.f.move.79"
"q1nc1.txt","g",75,"right you have right ","RB PRP VBP RB","acknowledge","q1nc1.g.move.80"
"q1nc1.txt","f",76,"i'm i'm going right under the the mill okay ","LS VBP FW VBP VBG RB IN DT DT NN JJ","check","q1nc1.f.move.81"
"q1nc1.txt","g",77,"uh-huh ","RB","reply_y","q1nc1.g.move.82"
"q1nc1.txt","f",78,"and up now ","CC RB RB","check","q1nc1.f.move.83"
"q1nc1.txt","g",79,"no ","DT","reply_n","q1nc1.g.move.84"
"q1nc1.txt","g",80,"you ma-- you're actually meant to over the mill ","PRP PRP VBP RB VBN TO IN DT NN","clarify","q1nc1.g.move.85"
"q1nc1.txt","f",81,"over the mill ","IN DT NN","check","q1nc1.f.move.86"
"q1nc1.txt","g",82,"uh-huh ","RB","reply_y","q1nc1.g.move.87"
"q1nc1.txt","g",83,"as in on the left-hand side of it you know what i mean like going up round it on the map ","IN IN IN DT JJ NN IN PRP PRP VBP WP FW VB IN VBG RP NN PRP IN DT NN","clarify","q1nc1.g.move.88"
"q1nc1.txt","f",84,"mmhmm ","NN","acknowledge","q1nc1.f.move.89"
"q1nc1.txt","f",85,"well ","RB","ready","q1nc1.f.move.90"
"q1nc1.txt","f",86,"my caravan park is on the left-hand side of the mill ","PRP$ NN NN VBZ IN DT JJ NN IN DT NN","explain","q1nc1.f.move.91"
"q1nc1.txt","g",87,"uh-huh ","RB","acknowledge","q1nc1.g.move.92"
"q1nc1.txt","g",88,"so is this ","RB VBZ DT","query_yn","q1nc1.g.move.93"
"q1nc1.txt","g",89,"right ","RB","ready","q1nc1.g.move.94"
"q1nc1.txt","f",90,"so i could ju-- ","RB FW MD","check","q1nc1.f.move.96"
"q1nc1.txt","g",91,"it's on the it's on the far left isn't it ","PRP VBZ IN DT PRP VBZ IN DT JJ NN VBZ RB PRP","align","q1nc1.g.move.95"
"q1nc1.txt","f",92,"yeah my caravan park's on the far left ","VB PRP$ NN NN POS IN DT JJ NN","reply_y","q1nc1.f.move.96.9"
"q1nc1.txt","g",93,"uh-huh ","RB","acknowledge","q1nc1.g.move.98"
"q1nc1.txt","f",94,"but the mill wheel's to the right of it ","CC DT NN NN POS TO DT NN IN PRP","clarify","q1nc1.f.move.97"
"q1nc1.txt","g",95,"uh-huh that's fine ","RB DT VBZ NN","acknowledge","q1nc1.g.move.98.5"
"q1nc1.txt","g",96,"so if you you're going to the old mill ","RB IN PRP PRP VBP VBG TO DT JJ NN","instruct","q1nc1.g.move.99"
"q1nc1.txt","f",97,"first of all ","RB IN DT","query_yn","q1nc1.f.move.100"
"q1nc1.txt","g",98,"mmhmm ","NN","reply_y","q1nc1.g.move.101"
"q1nc1.txt","f",99,"it's the very first place i go ","PRP VBZ DT RB JJ NN FW VB","check","q1nc1.f.move.102"
"q1nc1.txt","g",100,"uh-huh ","RB","reply_y","q1nc1.g.move.103"
"q1nc1.txt","f",101,"well ","RB","ready","q1nc1.f.move.104"
"q1nc1.txt","f",102,"i can just draw a line straight between the two then ","LS MD RB VB DT NN RB IN DT CD RB","explain","q1nc1.f.move.105"
"q1nc1.txt","f",103,"right ","RB","align","q1nc1.f.move.106"
"q1nc1.txt","g",104,"yeah but on my map it's not got that it's eh ","NN CC IN PRP$ NN PRP VBZ RB VBN IN PRP VBZ UH","explain","q1nc1.g.move.107"
"q1nc1.txt","g",105,"you're going in a sort of curve to the bottom of the map then round the old mill ","PRP VBP VBG IN DT NN IN NN TO DT NN IN DT NN RB VBP DT JJ NN","clarify","q1nc1.g.move.108"
"q1nc1.txt","f",106,"round beneath the old mill ","JJ IN DT JJ NN","check","q1nc1.f.move.109"
"q1nc1.txt","g",107,"uh-huh ","RB","reply_y","q1nc1.g.move.110"
"q1nc1.txt","g",108,"no ","DT","reply_n","q1nc1.g.move.111"
"q1nc1.txt","g",109,"you don't actually go under the old mill you go like round it ","PRP VBP RB RB VB IN DT JJ NN PRP VBP IN NN PRP","clarify","q1nc1.g.move.112"
"q1nc1.txt","g",110,"like ","IN","ready","q1nc1.g.move.113"
"q1nc1.txt","g",111,"see the side where the steps are ","VB DT NN WRB DT NNS VBP","align","q1nc1.g.move.114"
"q1nc1.txt","f",112,"yeah ","NN","reply_y","q1nc1.f.move.115"
"q1nc1.txt","g",113,"like ","IN","ready","q1nc1.g.move.116"
"q1nc1.txt","g",114,"that's how you go just just go round the top ","DT VBZ WRB PRP VBP RB RB VB JJ DT NN","clarify","q1nc1.g.move.117"
"q1nc1.txt","f",115,"you actually go round the side where the where the wheel is ","PRP RB VBP JJ DT NN WRB DT WRB DT NN VBZ","check","q1nc1.f.move.118"
"q1nc1.txt","g",116,"no the other side ","DT DT JJ NN","reply_n","q1nc1.g.move.119"
"q1nc1.txt","f",117,"the other side ","DT JJ NN","check","q1nc1.f.move.120"
"q1nc1.txt","g",118,"uh-huh ","RB","reply_y","q1nc1.g.move.121"
"q1nc1.txt","g",119,"where where the steps are and round the r-- on top of the roof and then you go round to your right ","WRB WRB DT NNS VBP CC VBP DT IN NN IN DT NN CC RB PRP VBP JJ TO PRP$ NN","clarify","q1nc1.g.move.122"
"q1nc1.txt","g",120,"just keep going right then straight up round the abandoned cottage ","RB VB VBG JJ RB RB IN NN DT VBN NN","instruct","q1nc1.g.move.123"
"q1nc1.txt","f",121,"i mean ","FW VB","ready","q1nc1.f.move.124"
"q1nc1.txt","f",122,"surely you could just go you know you could just go straight from the caravan park to the abandoned cottage could you not ","RB PRP MD RB VB PRP VB PRP MD RB VB RB IN DT NN NN TO DT VBN NN MD PRP RB","query_yn","q1nc1.f.move.125"
"q1nc1.txt","g",123,"no ","DT","reply_n","q1nc1.g.move.126"
"q1nc1.txt","g",124,"well o-- on the route on this map is you've to go down ","RB IN DT NN IN DT NN VBZ PRP VBP TO VB RB","explain","q1nc1.g.move.128"
"q1nc1.txt","f",125,"so right so ","RB RB RB","ready","q1nc1.f.move.129"
"q1nc1.txt","f",126,"i'd b-- i'd have to draw a curve then from the down from the caravan park ","LS MD FW MD VB TO VB DT NN RB IN DT RB IN DT NN NN","check","q1nc1.f.move.130"
"q1nc1.txt","g",127,"uh-huh ","RB","reply_y","q1nc1.g.move.131"
"q1nc1.txt","f",128,"from the mill wheel and up to the abandoned cottage to the right like a tick shape it'd be s-- the shape of a tick from the the ","IN DT NN NN CC RB TO DT VBN NN TO DT NN IN DT NN NN PRP MD VB DT NN IN DT NN IN DT DT","check","q1nc1.f.move.132"
"q1nc1.txt","g",129,"no ","DT","reply_n","q1nc1.g.move.133"
"q1nc1.txt","g",130,"the shape of a like an oval shape from the caravan park you start just above the caravans ","DT NN IN DT IN DT JJ NN IN DT NN NN PRP VBP RB IN DT NNS","clarify","q1nc1.g.move.134"
"q1nc1.txt","f",131,"right ","RB","acknowledge","q1nc1.f.move.135"
"q1nc1.txt","g",132,"right ","RB","align","q1nc1.g.move.136"
"q1nc1.txt","f",133,"mmhmm ","NN","reply_y","q1nc1.f.move.137"
"q1nc1.txt","g",134,"ma-- make mark across above the caravans go round like just like an oval like half an until you come to sort of top of the old mill like say the ","VB NN IN IN DT NNS VBP NN IN RB IN DT NN IN PDT DT IN PRP VBP TO NN IN NN IN DT JJ NN IN VB DT","clarify","q1nc1.g.move.138"
"q1nc1.txt","f",135,"mmhmm ","NN","acknowledge","q1nc1.f.move.139"
"q1nc1.txt","g",136,"the corner of the roof ","DT NN IN DT NN","clarify","q1nc1.g.move.140"
"q1nc1.txt","f",137,"then up to the abandoned cottage ","RB IN TO DT VBN NN","check","q1nc1.f.move.141"
"q1nc1.txt","g",138,"then uh-huh ","RB RB","reply_y","q1nc1.g.move.142"
"q1nc1.txt","g",139,"do a curve right up to your right ","VB DT NN NN IN TO PRP$ NN","clarify","q1nc1.g.move.143"
"q1nc1.txt","f",140,"right okay ","RB JJ","acknowledge","q1nc1.f.move.144"
"q1nc1.txt","f",141,"right ","RB","ready","q1nc1.f.move.146"
"q1nc1.txt","f",142,"i'll draw that ","LS MD VB DT","acknowledge","q1nc1.f.move.147"
"q1nc1.txt","g",143,"sort of d-- gradual curve to your right ","NN IN JJ NN TO PRP$ NN","instruct","q1nc1.g.move.148"
"q1nc1.txt","f",144,"right ","RB","acknowledge","q1nc1.f.move.149"
"q1nc1.txt","g",145,"eh ","UH","uncodable","q1nc1.g.move.150"
"q1nc1.txt","f",146,"where does it stop ","WRB VBZ PRP VB","query_w","q1nc1.f.move.151"
"q1nc1.txt","g",147,"see where the fenced meadow is ","VB WRB DT JJ NN VBZ","align","q1nc1.g.move.152"
"q1nc1.txt","f",148,"the bottom right ","DT JJ NN","check","q1nc1.f.move.153"
"q1nc1.txt","g",149,"uh-huh ","RB","reply_y","q1nc1.g.move.154"
"q1nc1.txt","f",150,"do you go over the abandoned cottage or under it ","VB PRP VB IN DT VBN NN CC IN PRP","query_w","q1nc1.f.move.155"
"q1nc1.txt","g",151,"well ","RB","ready","q1nc1.g.move.156"
"q1nc1.txt","g",152,"see where the fenced meadow is at the bottom of your page ","VB WRB DT JJ NN VBZ IN DT NN IN PRP$ NN","align","q1nc1.g.move.157"
"q1nc1.txt","f",153,"yeah ","NN","reply_y","q1nc1.f.move.158"
"q1nc1.txt","g",154,"when you go right from the old mill go right and just where eh that you start you come to the beginning of that drawing on the right go straight up round the abandoned cottage ","WRB PRP VB RB IN DT JJ NN VB RB CC RB WRB UH IN PRP VBP PRP VB TO DT NN IN DT VBG IN DT JJ NN RB RB VB DT VBN NN","clarify","q1nc1.g.move.159"
"q1nc1.txt","f",155,"you're saying you go from the m-- the old mill to the fenced meadow ","PRP VBP VBG PRP VB IN DT DT JJ NN TO DT JJ NN","check","q1nc1.f.move.160"
"q1nc1.txt","g",156,"no ","DT","reply_n","q1nc1.g.move.161"
"q1nc1.txt","g",157,"you go you're above the fenced meadow the the route is actually above that ","PRP VBP PRP VBP IN DT JJ NN DT DT NN VBZ RB IN DT","clarify","q1nc1.g.move.162"
"q1nc1.txt","f",158,"i've g-- ","LS VBP","explain","q1nc1.f.move.163"
"q1nc1.txt","f",159,"yeah ","NN","check","q1nc1.f.move.165"
"q1nc1.txt","g",160,"okay it's basi-- if ","JJ PRP VBZ IN","ready","q1nc1.g.move.166"
"q1nc1.txt","g",161,"see if you go over the old mill ","VB IN PRP VBP IN DT JJ NN","align","q1nc1.g.move.167"
"q1nc1.txt","f",162,"mmhmm ","NN","reply_y","q1nc1.f.move.168"
"q1nc1.txt","g",163,"right you're o-- you're o-- eh over the the roof right ","RB PRP VBP PRP VBP UH IN DT DT NN NN","align","q1nc1.g.move.169"
"q1nc1.txt","f",164,"mmhmm ","NN","reply_y","q1nc1.f.move.170"
"q1nc1.txt","g",165,"and you're going make a gradual slope to your right ","CC PRP VBP VBG VB DT JJ NN TO PRP$ NN","clarify","q1nc1.g.move.171"
"q1nc1.txt","f",166,"mmhmm ","NN","acknowledge","q1nc1.f.move.173"
"q1nc1.txt","g",167,"okay ","JJ","align","q1nc1.g.move.172"
"q1nc1.txt","f",168,"quite steep though up the up the way ","RB JJ IN RB DT RP DT NN","check","q1nc1.f.move.173.9"
"q1nc1.txt","g",169,"no quite just sort a wee gradual one ","DT RB RB VB DT NN JJ CD","reply_n","q1nc1.g.move.174"
"q1nc1.txt","f",170,"towards the forest ","IN DT NN","query_yn","q1nc1.f.move.175"
"q1nc1.txt","g",171,"towards fe-- where the hell's the forest ","IN WRB DT NN POS DT NN","query_w","q1nc1.g.move.176"
"q1nc1.txt","f",172,"the forest from ","DT NN IN","reply_w","q1nc1.f.move.177"
"q1nc1.txt","g",173,"no ","DT","reply_n","q1nc1.g.move.178"
"q1nc1.txt","g",174,"there there's no forest ","RB EX VBZ DT NN","explain","q1nc1.g.move.179"
"q1nc1.txt","f",175,"the forest is beneath the abandoned cottage right on on my map ","DT NN VBZ IN DT VBN NN NN IN IN PRP$ NN","reply_w","q1nc1.f.move.180"
"q1nc1.txt","f",176,"to get to the fenced meadow i'd need to go down from the mill ","TO VB TO DT JJ NN FW MD VB TO VB RP IN DT NN","explain","q1nc1.f.move.181"
"q1nc1.txt","g",177,"well ","RB","ready","q1nc1.g.move.182"
"q1nc1.txt","g",178,"you don't want to go to the fenced meadow anyway ","PRP VBP RB VB TO VB TO DT JJ NN RB","instruct","q1nc1.g.move.183"
"q1nc1.txt","g",179,"i'm just telling i'm giving you a g-- i because it's like ","LS VBP RB VBG FW VBP VBG PRP DT FW IN PRP VBZ IN","explain","q1nc1.g.move.184"
"q1nc1.txt","f",180,"why did you mention it ","WRB VBD PRP VB PRP","query_w","q1nc1.f.move.185"
"q1nc1.txt","g",181,"you stop you stop going right above the fenced meadow where you come to that drawing ","PRP VBP PRP VB VBG RB IN DT JJ NN WRB PRP VBP TO DT NN","clarify","q1nc1.g.move.187"
"q1nc1.txt","f",182,"in other words the the bottom right-hand side of the abandoned cottage ","IN JJ NNS DT DT JJ JJ NN IN DT VBN NN","check","q1nc1.f.move.188"
"q1nc1.txt","g",183,"no ","DT","reply_n","q1nc1.g.move.189"
