"","filename","speaker","uttNum","transcript","pos_tags","move","moveid"
"3479","q1nc7.txt","f",119,"i'm curving round it ","LS VBP VBG NN PRP","check","q1nc7.f.move.128"
"16182","q5nc5.txt","f",49,"i'm bypassing canoes ","LS VBP VBG NNS","check","q5nc5.f.move.51"
"2621","q1nc3.txt","f",246,"i'm taking it down there ","LS VBP VBG PRP IN RB","check","q1nc3.f.move.269"
"2915","q1nc4.txt","f",136,"i'm going down past the pine forest in an arch towards the wheatfields ","LS VBP VBG RB IN DT VBP NN IN DT NN IN DT NNS","check","q1nc4.f.move.139"
"3122","q1nc5.txt","f",117,"i'm going right down and round the ghost town ","LS VBP VBG RB RB CC VB DT NN NN","check","q1nc5.f.move.124"
"818","q1ec6.txt","f",58,"i'm coming down by the pine forest i'm going right down straight down and then you s-- ","LS VBP VBG RP IN DT VBP NN FW VBP VBG RB IN RB RB CC RB PRP","check","q1ec6.f.move.59"
"5543","q2ec8.txt","f",134,"i'm going to go right through the popular tourist spot then ","LS VBP VBG TO VB RB IN DT JJ NN NN RB","check","q2ec8.f.move.134"
"723","q1ec5.txt","f",116,"i've got here ","LS VBP VBN RB","check","q1ec5.f.move.120"
"2759","q1nc3.txt","f",384,"i've got to go right round the fort ","LS VBP VBN TO VB JJ NN DT NN","check","q1nc3.f.move.417"
"23083","q7nc3.txt","f",121,"should i after the fallen cairns ","MD FW IN DT VBN NNS","check","q7nc3.f.move.128"
"17137","q6ec2.txt","f",134,"shall i jump over the wall ","MD FW NN IN DT NN","check","q6ec2.f.move.141"
"23085","q7nc3.txt","f",123,"should i just be going up straight ","MD FW RB VB VBG RB RB","check","q7nc3.f.move.132"
"11417","q4nc3.txt","f",34,"will i go underneath the burnt forest ","MD FW VB IN DT JJ NN","check","q4nc3.f.move.38"
"14254","q5ec2.txt","f",108,"shall i go round them as well ","MD FW VB JJ PRP RB RB","check","q5ec2.f.move.109"
"16315","q5nc6.txt","f",40,"would that starting at the bottom of the cliffs a half circle towards the left-hand side of the page ","MD WDT VBG IN DT NN IN DT NNS DT NN NN IN DT JJ NN IN DT NN","check","q5nc6.f.move.41"
"1451","q1nc1.txt","f",159,"yeah ","NN","check","q1nc1.f.move.165"
"7294","q3ec1.txt","f",60,"past ","NN","check","q3ec1.f.move.64"
"8924","q3nc4.txt","f",139,"southwest ","NN","check","q3nc4.f.move.139.9"
"10923","q4nc1.txt","f",133,"southwest ","NN","check","q4nc1.f.move.143"
"12424","q4nc5.txt","f",69,"forest ","NN","check","q4nc5.f.move.70"
"17654","q6ec3.txt","f",206,"yeah ","NN","check","q6ec3.f.move.207"
"20305","q7ec1.txt","f",10,"graveyard ","NN","check","q7ec1.f.move.10"
"20844","q7ec3.txt","f",63,"round ","NN","check","q7ec3.f.move.66"
"25959","q8nc2.txt","f",9,"springbok ","NN","check","q8nc2.f.move.8"
"17635","q6ec3.txt","f",187,"mountain and move ","NN CC NN","check","q6ec3.f.move.187"
"21556","q7ec6.txt","f",292,"temple and right on the side of it ","NN CC NN IN DT NN IN PRP","check","q7ec6.f.move.286"
"1145","q1ec8.txt","f",8,"west and then down south ","NN CC RB IN RB","check","q1ec8.f.move.8"
"4642","q2ec4.txt","f",32,"yeah and then straight down to an inch below it ","NN CC RB RB IN TO DT NN IN PRP","check","q2ec4.f.move.34"
"11950","q4nc4.txt","f",19,"round the ","NN DT","check","q4nc4.f.move.20"
"25278","q8ec6.txt","f",156,"round the left-hand side ","NN DT JJ NN","check","q8ec6.f.move.153"
"13731","q4nc8.txt","f",160,"round the top ","NN DT NN","check","q4nc8.f.move.175"
"14584","q5ec4.txt","f",98,"round the bakery ","NN DT NN","check","q5ec4.f.move.103"
"14875","q5ec6.txt","f",73,"round the bakery ","NN DT NN","check","q5ec6.f.move.71"
"25825","q8nc1.txt","f",56,"round the machete ","NN DT NN","check","q8nc1.f.move.60"
"3721","q1nc7.txt","f",361,"round the bottom of it ","NN DT NN IN PRP","check","q1nc7.f.move.390"
"8099","q3ec7.txt","f",17,"round the top of it ","NN DT NN IN PRP","check","q3ec7.f.move.17"
"19963","q6nc7.txt","f",51,"round the side of it yeah ","NN DT NN IN PRP RB","check","q6nc7.f.move.55"
"7083","q2nc8.txt","f",89,"round the monastery down to where i was ","NN DT NN IN TO WRB FW VBD","check","q2nc8.f.move.95"
"15982","q5nc4.txt","f",140,"round the bakery mm ","NN DT NN NN","check","q5nc4.f.move.137"
"2713","q1nc3.txt","f",338,"round the buffalos ","NN DT NNS","check","q1nc3.f.move.368"
"6554","q2nc5.txt","f",104,"round the flamingoes ","NN DT NNS","check","q2nc5.f.move.117"
"2314","q1nc2.txt","f",336,"mm i so i'm going vertically like the last i'm going round the lake and then taking it down half an inch past the lake taking the line pa-- ","NN FW RB FW VBP VBG RB IN DT JJ FW VBP VBG NN DT NN CC RB VBG PRP RP PDT DT NN IN DT NN VBG DT NN","check","q1nc2.f.move.337"
"22367","q7ec8.txt","f",416,"curve around ","NN IN","check","q7ec8.f.move.447"
"20560","q7ec2.txt","f",74,"curve that one ","NN IN CD","check","q7ec2.f.move.72"
"11020","q4nc1.txt","f",230,"sort of eight o'clockish ","NN IN CD NNS","check","q4nc1.f.move.249"
"20707","q7ec2.txt","f",221,"mm about a hundred and ninety degrees ","NN IN DT CD CC CD NNS","check","q7ec2.f.move.222"
"21671","q7ec6.txt","f",407,"level with the ""a"" and then up to the bottom left-hand bit of white mountain ","NN IN DT DT CC RB RB TO DT JJ JJ NN IN JJ NN","check","q7ec6.f.move.397"
"7648","q3ec3.txt","f",96,"um beside a public footpath ","NN IN DT JJ NN","check","q3ec3.f.move.95"
"9761","q4ec3.txt","f",65,"right of the burnt forest ","NN IN DT JJ NN","check","q4ec3.f.move.67"
"26250","q8nc4.txt","f",135,"bottom of the east lake ","NN IN DT JJ NN","check","q8nc4.f.move.137"
"547","q1ec4.txt","f",33,"edge of the fine pine fore-- ","NN IN DT JJ VBP","check","q1ec4.f.move.35"
"560","q1ec4.txt","f",46,"top of the bakery ","NN IN DT NN","check","q1ec4.f.move.48"
"5526","q2ec8.txt","f",117,"level on the left ","NN IN DT NN","check","q2ec8.f.move.117"
"17853","q6ec5.txt","f",48,"way up the top of the page ","NN IN DT NN IN DT NN","check","q6ec5.f.move.49"
"25714","q8ec8.txt","f",80,"level with the rope bridge ","NN IN DT NN NN","check","q8ec8.f.move.76"
"18213","q6ec7.txt","f",84,"sort of i suppose that's alright ","NN IN FW VBP DT VBZ JJ","check","q6ec7.f.move.85"
"17857","q6ec5.txt","f",52,"sort of in the middle ","NN IN IN DT NN","check","q6ec5.f.move.54"
"23902","q7nc8.txt","f",67,"sort of at the ""r"" of the reclaimed ","NN IN IN DT NN IN DT VBN","check","q7nc8.f.move.66"
"15590","q5nc2.txt","f",88,"slope up straight line up ","NN IN JJ NN RB","check","q5nc2.f.move.92"
"12617","q4nc5.txt","f",262,"head for ""b"" of bee-- bay ","NN IN NN IN NN","check","q4nc5.f.move.272"
"1262","q1ec8.txt","f",125,"something like circle right round it ","NN IN NN JJ NN PRP","check","q1ec8.f.move.133"
"18300","q6ec8.txt","f",19,"couple of centimetres ","NN IN NNS","check","q6ec8.f.move.19"
"12186","q4nc4.txt","f",255,"couple of centimetres to the right and a couple of centimetres above ","NN IN NNS TO DT NN CC DT NN IN NNS IN","check","q4nc4.f.move.267"
"2607","q1nc3.txt","f",232,"bottom of it have i got to be in line with that ","NN IN PRP VBP FW VBD TO VB IN NN IN DT","check","q1nc3.f.move.253"
"18709","q6nc2.txt","f",41,"sort of it's directly down from telephone kiosk ","NN IN PRP VBZ RB RB IN NN NN","check","q6nc2.f.move.41"
"27026","q8nc8.txt","f",138,"sort of diagonally ","NN IN RB","check","q8nc8.f.move.140"
"2990","q1nc4.txt","f",211,"kind of directly underneath the warehouse ","NN IN RB IN DT NN","check","q1nc4.f.move.221"
"17945","q6ec5.txt","f",140,"sort of diagonally between them both then ","NN IN RB IN PRP DT RB","check","q6ec5.f.move.143"
"7111","q2nc8.txt","f",117,"level with where i am ","NN IN WRB FW VBP","check","q2nc8.f.move.124"
"2419","q1nc3.txt","f",44,"curve round ","NN NN","check","q1nc3.f.move.45"
"2552","q1nc3.txt","f",177,"apache camp ","NN NN","check","q1nc3.f.move.189"
"5694","q2nc2.txt","f",13,"stone circle ","NN NN","check","q2nc2.f.move.13"
"14216","q5ec2.txt","f",70,"slate mountain ","NN NN","check","q5ec2.f.move.71"
"21203","q7ec5.txt","f",64,"fish hook ","NN NN","check","q7ec5.f.move.69"
"18532","q6nc1.txt","f",88,"crane bay and wood and stop middle ","NN NN CC NN CC VB JJ","check","q6nc1.f.move.94"
"17948","q6ec5.txt","f",143,"curve round the mountain ","NN NN DT NN","check","q6ec5.f.move.146"
"21995","q7ec8.txt","f",44,"carpenter house from ","NN NN IN","check","q7ec8.f.move.47"
"150","q1ec2.txt","f",72,"walk walk below the springs ","NN NN IN DT NNS","check","q1ec2.f.move.73"
"19668","q6nc5.txt","f",137,"curve round curve round the fallen pillars ","NN NN NN VBP DT VBN NNS","check","q6nc5.f.move.140"
"2744","q1nc3.txt","f",369,"curve round again sort of thing ","NN NN RB NN IN NN","check","q1nc3.f.move.401"
"7312","q3ec1.txt","f",78,"move west followed by south down to ","NN NN VBN IN RB RB TO","check","q3ec1.f.move.83"
"17439","q6ec2.txt","f",436,"mm upwards ","NN NNS","check","q6ec2.f.move.446"
"15549","q5nc2.txt","f",47,"round it ","NN PRP","check","q5nc2.f.move.49"
"14137","q5ec1.txt","f",280,"finish just past the lake ","NN RB IN DT NN","check","q5ec1.f.move.285"
"16453","q5nc6.txt","f",178,"ehm just slope towards it ","NN RB NN IN PRP","check","q5nc6.f.move.180"
"16422","q5nc6.txt","f",147,"parallel to the the rocket warehouse ","NN TO DT DT NN NN","check","q5nc6.f.move.148"
"21261","q7ec5.txt","f",122,"inch to the left ","NN TO DT NN","check","q7ec5.f.move.128"
"24796","q8ec4.txt","f",191,"round to my ","NN TO PRP$","check","q8ec4.f.move.187"
"20413","q7ec1.txt","f",118,"mm avoiding the gallows i guess ","NN VBG DT NNS FW NN","check","q7ec1.f.move.112"
"9881","q4ec3.txt","f",185,"ehm bypassing pebbled shore ","NN VBG JJ NN","check","q4ec3.f.move.194"
"20356","q7ec1.txt","f",61,"right is this below the ","NN VBZ DT IN DT","check","q7ec1.f.move.58"
"10271","q4ec5.txt","f",170,"ehm does this does this curve follow th-- ","NN VBZ DT VBZ DT NN VB","check","q4ec5.f.move.213"
"6675","q2nc6.txt","f",23,"er how far you keep on going to the right to the top ","NN WRB RB PRP VB IN VBG TO DT NN TO DT NN","check","q2nc6.f.move.22"
"6594","q2nc5.txt","f",144,"downwards ","NNS","check","q2nc5.f.move.161"
"7005","q2nc8.txt","f",11,"downwards ","NNS","check","q2nc8.f.move.11"
"8570","q3nc2.txt","f",123,"upwards ","NNS","check","q3nc2.f.move.119"
"21301","q7ec6.txt","f",37,"seagulls ","NNS","check","q7ec6.f.move.35"
"23385","q7nc5.txt","f",56,"millimetres ","NNS","check","q7nc5.f.move.62"
"24308","q8ec2.txt","f",38,"springboks ","NNS","check","q8ec2.f.move.37"
"18527","q6nc1.txt","f",83,"woodlands trees and all that yeah ","NNS NNS CC PDT DT NN","check","q6nc1.f.move.89"
"13852","q4nc8.txt","f",281,"giraffes' kneecaps and that's the finish ","NNS POS NNS CC DT VBZ DT NN","check","q4nc8.f.move.298"
"12391","q4nc5.txt","f",36,"stops horizontally from ravine ","NNS RB IN NN","check","q4nc5.f.move.32"
"21302","q7ec6.txt","f",38,"seagulls aye ","NNS VBP","check","q7ec6.f.move.37"
"24939","q8ec5.txt","f",45,"we'll want to curve round the ravine and where the bottom of this ","PRP MD VB TO NN NN DT NN CC WRB DT NN IN DT","check","q8ec5.f.move.50"
"24958","q8ec5.txt","f",64,"we slope down in between the carpenter's cottage and the ravine er beside the ravine slope down beside the ravine ","PRP NN RB IN IN DT NN POS NN CC DT NN UH IN DT NN NN IN IN DT NN","check","q8ec5.f.move.69"
"1738","q1nc1.txt","f",446,"you you talking about the ""e"" in lake ","PRP PRP VBG IN DT SYM IN NN","check","q1nc1.f.move.453"
"1407","q1nc1.txt","f",115,"you actually go round the side where the where the wheel is ","PRP RB VBP JJ DT NN WRB DT WRB DT NN VBZ","check","q1nc1.f.move.118"
"22108","q7ec8.txt","f",157,"you just go down curve round the bottom of the haystack ","PRP RB VBP RP NN NN DT NN IN DT NN","check","q7ec8.f.move.170"
"20354","q7ec1.txt","f",59,"you mean right ","PRP VB NN","check","q7ec1.f.move.56"
"20159","q6nc8.txt","f",41,"you said five towards the gate ","PRP VBD CD IN DT NN","check","q6nc8.f.move.44"
"26461","q8nc5.txt","f",189,"you mean ","PRP VBP","check","q8nc5.f.move.195.9"
"21184","q7ec5.txt","f",45,"you mean five degree fae a horizontal right ","PRP VBP CD NN VBD DT JJ NN","check","q7ec5.f.move.49"
"18839","q6nc2.txt","f",171,"you join the the bottom ","PRP VBP DT DT NN","check","q6nc2.f.move.170"
"18454","q6nc1.txt","f",10,"you mean the right-hand side ","PRP VBP DT JJ NN","check","q6nc1.f.move.12"
"11501","q4nc3.txt","f",118,"you mean i'm going down towards the ravine i'll be in the ravine ","PRP VBP FW VBP VBG RB IN DT NN FW MD VB IN DT NN","check","q4nc3.f.move.135"
"21794","q7ec6.txt","f",530,"you're about a centimetre ","PRP VBP IN DT NN","check","q7ec6.f.move.516"
"22704","q7nc2.txt","f",116,"you know like a z-- letter ""zed"" ","PRP VBP IN DT NN VBN","check","q7nc2.f.move.115"
"11679","q4nc3.txt","f",296,"you mean vertical down to the boat house ","PRP VBP JJ IN TO DT NN NN","check","q4nc3.f.move.325"
"19269","q6nc3.txt","f",186,"they're a-- sort of in the middle of the map ","PRP VBP NN IN IN DT NN IN DT NN","check","q6nc3.f.move.183"
"14698","q5ec5.txt","f",38,"you want me above the canoes ","PRP VBP PRP IN DT NNS","check","q5ec5.f.move.35"
"7717","q3ec3.txt","f",165,"you want me to m-- ","PRP VBP PRP TO","check","q3ec3.f.move.167"
"11855","q4nc3.txt","f",472,"you want me to be at the left of the pebbled shore ","PRP VBP PRP TO VB IN DT NN IN DT JJ NN","check","q4nc3.f.move.507"
"10539","q4ec7.txt","f",143,"you want me to draw underneath the saxon barn ","PRP VBP PRP TO VB IN DT NN NN","check","q4ec7.f.move.151"
"10607","q4ec7.txt","f",211,"you want me to go over it ","PRP VBP PRP TO VB IN PRP","check","q4ec7.f.move.225"
"15488","q5nc1.txt","f",219,"you want me to go round the right-hand side of east lake ","PRP VBP PRP TO VB JJ DT JJ NN IN JJ NN","check","q5nc1.f.move.225"
"10462","q4ec7.txt","f",66,"you want me to cross it uh-huh ","PRP VBP PRP TO VB PRP JJ","check","q4ec7.f.move.72"
"7422","q3ec1.txt","f",188,"you want me to go you want to curve up to about the level of the great rock i don't know if you have that ","PRP VBP PRP TO VB PRP VBP TO NN IN TO IN DT NN IN DT JJ NN FW VBP RB VB IN PRP VBP DT","check","q3ec1.f.move.193"
"26820","q8nc7.txt","f",121,"you want me to go dilect-- directly right ","PRP VBP PRP TO VB RB RB","check","q8nc7.f.move.122"
"7976","q3ec5.txt","f",89,"you want me to go up ","PRP VBP PRP TO VB RP","check","q3ec5.f.move.101"
"15695","q5nc2.txt","f",193,"you want me to trace back my steps ","PRP VBP PRP TO VB RP PRP$ NNS","check","q5nc2.f.move.198"
"17258","q6ec2.txt","f",255,"you want me to go to the left and then back to the right again ","PRP VBP PRP TO VB TO DT NN CC RB RB TO DT NN RB","check","q6ec2.f.move.264"
"15649","q5nc2.txt","f",147,"you want me to have is it a diagonal slope ","PRP VBP PRP TO VB VBZ PRP DT JJ NN","check","q5nc2.f.move.152"
"1573","q1nc1.txt","f",281,"you think so ","PRP VBP RB","check","q1nc1.f.move.287"
"4450","q2ec3.txt","f",40,"you haven't ","PRP VBP RB","check","q2ec3.f.move.42"
"12780","q4nc5.txt","f",425,"we're there ","PRP VBP RB","check","q4nc5.f.move.450.2"
"14067","q5ec1.txt","f",210,"you come straight back down ","PRP VBP RB RB RB","check","q5ec1.f.move.210"
"11541","q4nc3.txt","f",158,"you mean down to the ravine ","PRP VBP RB TO DT NN","check","q4nc3.f.move.180"
"1313","q1nc1.txt","f",21,"you don't have a picket f-- ","PRP VBP RB VB DT NN","check","q1nc1.f.move.22"
"3893","q1nc8.txt","f",56,"you don't have either ehm ","PRP VBP RB VB DT NN","check","q1nc8.f.move.59"
"3997","q1nc8.txt","f",160,"you don't have those do you ","PRP VBP RB VB DT VBP PRP","check","q1nc8.f.move.166"
"4196","q2ec1.txt","f",97,"you don't have be-- treasure buried underneath your dead tree ","PRP VBP RB VB NN VBN IN PRP$ JJ NN","check","q2ec1.f.move.103"
"11278","q4nc2.txt","f",230,"you don't want me to go across and up ","PRP VBP RB VB PRP TO VB IN CC IN","check","q4nc2.f.move.227"
"13636","q4nc8.txt","f",65,"you've not got an overg-- ","PRP VBP RB VBN DT","check","q4nc8.f.move.73"
"4188","q2ec1.txt","f",89,"you want to you want my path to be a large enough ""c"" so as it goes down ","PRP VBP TO PRP VBP PRP$ NN TO VB DT JJ JJ NN RB IN PRP VBZ RB","check","q2ec1.f.move.95"
"26429","q8nc5.txt","f",157,"you've got two ","PRP VBP VBD CD","check","q8nc5.f.move.163"
"1528","q1nc1.txt","f",236,"you've got two fenced meadows ","PRP VBP VBD CD JJ NNS","check","q1nc1.f.move.239"
"4631","q2ec4.txt","f",21,"y-- you've got the rift valley right up at the top right-hand side ","PRP VBP VBD DT NN NN NN RB IN DT JJ JJ NN","check","q2ec4.f.move.23"
"1447","q1nc1.txt","f",155,"you're saying you go from the m-- the old mill to the fenced meadow ","PRP VBP VBG PRP VB IN DT DT JJ NN TO DT JJ NN","check","q1nc1.f.move.160"
"22105","q7ec8.txt","f",154,"you're going so you're going d-- you're going down your star-- your starting point ","PRP VBP VBG RB PRP VBP VBG PRP VBP VBG RB PRP$ PRP$ VBG NN","check","q7ec8.f.move.166"
"1747","q1nc1.txt","f",455,"we're going right now ","PRP VBP VBG RB RB","check","q1nc1.f.move.461.9"
"6789","q2nc7.txt","f",31,"s-- we're talking straight down here ","PRP VBP VBG RB RB RB","check","q2nc7.f.move.35.9"
"12781","q4nc5.txt","f",426,"we've finished ","PRP VBP VBN","check","q4nc5.f.move.450.3"
"8102","q3ec7.txt","f",20,"it's j-- ","PRP VBZ","check","q3ec7.f.move.20"
"4785","q2ec4.txt","f",175,"it's a diagonal across the page towards that ","PRP VBZ DT JJ IN DT NN IN DT","check","q2ec4.f.move.180"
"21339","q7ec6.txt","f",75,"it's an upwards curve ","PRP VBZ DT NNS NN","check","q7ec6.f.move.68.2"
"1391","q1nc1.txt","f",99,"it's the very first place i go ","PRP VBZ DT RB JJ NN FW VB","check","q1nc1.f.move.102"
"3565","q1nc7.txt","f",205,"i-- it's f-- the very left of the page ","PRP VBZ DT RB VBN IN DT NN","check","q1nc7.f.move.219"
"9460","q4ec1.txt","f",49,"it's above the white mountain ","PRP VBZ IN DT JJ NN","check","q4ec1.f.move.54"
"12585","q4nc5.txt","f",230,"it's on the same level ","PRP VBZ IN DT JJ NN","check","q4nc5.f.move.238"
"18972","q6nc2.txt","f",304,"it's underneath the east lake about ten centimetres down from it ","PRP VBZ IN DT JJ NN IN CD NNS RB IN PRP","check","q6nc2.f.move.312"
"16141","q5nc5.txt","f",8,"it's above the diamond mine ","PRP VBZ IN DT NN NN","check","q5nc5.f.move.8"
"19853","q6nc6.txt","f",110,"it's above the rocks above the gold mine ","PRP VBZ IN DT NNS IN DT NN NN","check","q6nc6.f.move.115"
"19851","q6nc6.txt","f",108,"it's above them ","PRP VBZ IN PRP","check","q6nc6.f.move.113"
"2994","q1nc4.txt","f",215,"it's right next to the lighthouse ","PRP VBZ JJ IN TO DT NNP","check","q1nc4.f.move.226"
"22795","q7nc2.txt","f",207,"it's like just like tracing round the fields really ","PRP VBZ JJ RB IN VBG NN DT NNS RB","check","q7nc2.f.move.210"
"15601","q5nc2.txt","f",99,"it's sort of parallel to the white mountain as well ","PRP VBZ NN IN NN TO DT JJ NN RB RB","check","q5nc2.f.move.102"
"3560","q1nc7.txt","f",200,"it's it's down a bit from the abandoned cottage ","PRP VBZ PRP VBZ RP DT NN IN DT VBN NN","check","q1nc7.f.move.212"
"13391","q4nc7.txt","f",232,"it's just a like is it a kind of curvy hump ","PRP VBZ RB DT JJ VBZ PRP DT NN IN JJ NN","check","q4nc7.f.move.256"
